Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[56.12],[30.65],[0.],[0.],[0.],[19.463186],[45.8585],11.547583333333334,9.741070500397685,2019-04-03
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[52.0421],[28.5521],[0.],[0.],[0.],[20.416838],[48.9903],14.145000000000001,11.152099987802018,2019-04-03
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[56.973198],[31.5932],[0.],[0.],[0.],[17.901592],[47.2007],19.62203333333333,9.256023822020959,2019-04-03
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[53.035698],[29.1857],[0.],[0.],[0.],[19.508127],[47.8718],21.649816666666666,10.730538653919686,2019-04-03
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[56.8805],[30.3305],[0.],[0.],[0.],[17.484413],[44.5163],28.16865,10.048131566193806,2019-04-03
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[53.711597],[28.9616],[0.],[0.],[0.],[18.875824],[47.648098],18.760916666666667,10.870137132001773,2019-04-03
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[51.4373],[36.2273],[0.],[0.],[0.],[7.1618943],[19.0145],13.857783333333334,7.3069528652839875,2020-05-05
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[53.2679],[37.0679],[0.3],[0.3],[0.],[7.765322],[17.2249],19.859199999999998,7.095666456871591,2020-05-05
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[52.231102],[35.9411],[0.],[0.],[0.],[6.187236],[17.0012],15.404166666666667,7.408224379366498,2020-05-05
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[49.4114],[32.8514],[0.],[0.],[0.],[7.8294992],[22.1463],76.60536666666667,10.536341244513647,2020-05-05
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[52.1726],[35.6126],[0.],[0.],[0.],[7.8294992],[22.1463],83.88664999999999,9.982326350157512,2020-05-05
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[53.3966],[37.1066],[0.],[0.],[0.],[7.327669],[20.133],31.138016666666665,7.1791227232581445,2020-05-05
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[50.6669],[34.5569],[0.],[0.],[0.],[8.249648],[23.9359],26.334883333333334,7.987197861298354,2020-05-05
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[49.9235],[33.6335],[0.],[0.],[0.],[9.976619],[26.1729],61.48331666666666,9.319840634987656,2020-05-05
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[51.6947],[35.2247],[0.],[0.],[0.],[9.490787],[25.949202],119.21036666666667,14.096454165285397,2020-05-05
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[53.6747],[37.0247],[0.],[0.],[0.],[9.36606],[26.1729],103.01936666666667,11.382671309359285,2020-05-05
Township of Washington,"('-77.10000', '41.10000')",Township of Lewis,"('-77.10000', '41.00000')",[51.2573],[34.9673],[0.],[0.],[0.],[9.996662],[25.7255],121.29486666666666,14.502025688930575,2020-05-05
Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[55.6493],[39.1793],[0.],[0.],[0.],[8.142803],[18.5671],118.60836666666667,12.809349697256565,2020-05-05
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[55.2623],[40.0523],[0.],[0.],[0.],[7.9939504],[19.238201],51.62271666666666,6.882719700876825,2020-05-05
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[53.438],[37.778],[0.],[0.],[0.],[7.405788],[19.238201],12.655933333333333,6.827569368809485,2020-05-05
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[54.619698],[38.9597],[0.],[0.],[0.],[7.405788],[19.238201],13.187216666666666,6.5067317816793215,2020-05-05
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[53.5577],[37.4477],[0.],[0.],[0.],[6.949117],[18.5671],13.878983333333334,6.927688418192336,2020-05-05
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[52.5074],[36.4874],[0.],[0.],[0.],[7.203696],[17.2249],15.81475,7.230695037677641,2020-05-05
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[53.4767],[37.6367],[0.],[0.],[0.],[7.0029173],[18.119701],17.12755,6.886862979411008,2020-05-05
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[52.2716],[36.4316],[0.],[0.],[0.],[7.0029173],[18.119701],18.031716666666668,7.260039520662195,2020-05-05
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[52.7369],[36.7169],[0.],[0.],[0.],[8.396949],[20.580399],16.896733333333334,7.163169952367757,2020-05-05
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[51.9926],[35.7926],[0.],[0.],[0.],[10.459022],[26.1729],17.19976666666667,7.46721164428934,2020-05-05
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[53.1401],[36.2201],[0.],[0.],[0.],[9.223387],[21.9226],18.95671666666667,7.33432802028769,2020-05-05
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[56.1911],[38.1011],[0.],[0.],[0.],[8.939608],[19.0145],19.109583333333333,6.7662795942281475,2020-05-05
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[54.32],[36.59],[0.],[0.],[0.],[8.358121],[21.9226],11.547583333333334,7.182655240345216,2020-05-05
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[50.2421],[32.4221],[0.],[0.],[0.],[10.711936],[27.291399],14.145000000000001,8.813471211443048,2020-05-05
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[54.9032],[36.9032],[0.],[0.],[0.],[9.312478],[25.501799],19.62203333333333,7.121168998397172,2020-05-05
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[51.055702],[33.0557],[0.],[0.],[0.],[10.054065],[25.949202],21.649816666666666,8.564001262599493,2020-05-05
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[54.9905],[36.8105],[0.],[0.],[0.],[9.105991],[24.8307],28.16865,7.230035335839403,2020-05-05
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[51.8216],[33.6416],[0.],[0.],[0.],[9.574778],[25.501799],18.760916666666667,8.29021763143299,2020-05-05
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[27.5135],[14.553501],[1.],[0.],[0.77],[10.970427],[29.9758],13.857783333333334,295.9529734734179,2013-02-04
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[27.9734],[16.003399],[1.],[0.],[0.77],[10.970427],[29.9758],19.859199999999998,81.81056327636745,2013-02-04
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[27.1166],[14.6966],[0.7],[0.],[0.49],[11.391141],[29.3047],15.404166666666667,234.39175937321477,2013-02-04
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[24.1592],[11.829201],[0.3],[0.],[0.28],[11.399924],[29.7521],76.60536666666667,-72.93283324841912,2013-02-04
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[26.6315],[14.661501],[0.7],[0.],[0.49],[11.391141],[29.3047],83.88664999999999,249.28907203561064,2013-02-04
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[27.304699],[15.6947],[1.],[0.],[0.70000005],[11.205114],[29.9758],31.138016666666665,96.82240071176489,2013-02-04
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[24.384201],[12.5942],[0.2],[0.],[0.21000001],[11.530862],[29.3047],26.334883333333334,-115.38633656063165,2013-02-04
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[23.988201],[11.9282],[0.2],[0.],[0.21000001],[11.530862],[29.3047],61.48331666666666,-77.29799196055839,2013-02-04
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[24.7694],[12.979401],[0.2],[0.],[0.21000001],[11.530862],[29.3047],119.21036666666667,-152.61915358020954,2013-02-04
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[26.1554],[14.4554],[0.5],[0.],[0.42000002],[10.704927],[28.409899],103.01936666666667,362.05389219396045,2013-02-04
Township of Washington,"('-77.10000', '41.10000')",Township of Lewis,"('-77.10000', '41.00000')",[24.7388],[12.858799],[0.2],[0.],[0.21000001],[10.894902],[27.738798],121.29486666666666,-135.4954571588363,2013-02-04
Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[28.2263],[16.0763],[0.5],[0.],[0.42000002],[10.704927],[28.409899],118.60836666666667,84.83237587055578,2013-02-04
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[28.8608],[16.6208],[0.5],[0.],[0.35000002],[11.305152],[27.291399],51.62271666666666,62.82105159406207,2013-02-04
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[27.5027],[15.352701],[0.5],[0.],[0.35000002],[11.305152],[27.291399],12.655933333333333,120.44025824538265,2013-02-04
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[28.5035],[16.5335],[0.8],[0.],[0.56],[11.820169],[28.6336],13.187216666666666,64.52779776163955,2013-02-04
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[27.4181],[15.538099],[0.5],[0.],[0.35000002],[11.705303],[27.067701],13.878983333333334,105.92863314526555,2013-02-04
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[26.7161],[14.566099],[0.5],[0.],[0.35000002],[11.705303],[27.067701],15.81475,287.78543087280946,2013-02-04
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[27.6503],[15.680302],[0.6],[0.],[0.49],[12.319758],[28.6336],17.12755,97.08711553097538,2013-02-04
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[26.4785],[14.598501],[0.5],[0.],[0.35000002],[12.005002],[28.6336],18.031716666666668,272.2179872756806,2013-02-04
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[26.843],[15.0529995],[0.2],[0.],[0.21000001],[12.106697],[30.1995],16.896733333333334,154.22002313269854,2013-02-04
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[26.357899],[14.207901],[0.2],[0.],[0.21000001],[12.106697],[30.1995],17.19976666666667,780.9821161203361,2013-02-04
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[26.391201],[14.871201],[0.2],[0.],[0.21000001],[12.106697],[30.1995],18.95671666666667,186.40714814198128,2013-02-04
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[27.6458],[16.215801],[0.5],[0.],[0.35000002],[12.005002],[28.6336],19.109583333333333,73.56201931524426,2013-02-04
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[26.375],[14.674999],[0.2],[0.],[0.14],[10.908673],[28.8573],11.547583333333334,240.5449457595143,2013-02-04
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[23.1863],[11.7563],[0.],[0.],[0.21000001],[12.50521],[32.2128],14.145000000000001,-72.18247966239592,2013-02-04
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[26.8115],[15.2915],[0.1],[0.],[0.14],[12.205495],[30.6469],19.62203333333333,125.62282504127512,2013-02-04
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[23.4311],[12.001099],[0.1],[0.],[0.21000001],[11.406507],[30.4232],21.649816666666666,-81.07196128840513,2013-02-04
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[26.8754],[15.1754],[0.2],[0.],[0.14],[10.908673],[28.8573],28.16865,138.2597688478941,2013-02-04
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[24.2141],[12.514101],[0.],[0.],[0.14],[12.311632],[31.9891],18.760916666666667,-108.98249119312358,2013-02-04
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[65.837296],[48.917297],[0.5],[0.5],[0.],[12.219836],[27.9625],13.857783333333334,4.683927361147865,2020-05-17
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[66.4079],[47.9579],[3.1999998],[3.1999998],[0.],[9.7225895],[21.9226],19.859199999999998,4.9897465659437605,2020-05-17
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[65.1911],[47.101097],[1.1],[1.1],[0.],[10.22189],[23.4885],15.404166666666667,4.978735344265404,2020-05-17
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[62.1014],[46.7114],[0.4],[0.4],[0.],[12.005002],[29.081],76.60536666666667,6.917227066481387,2020-05-17
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[64.8626],[49.4726],[0.4],[0.4],[0.],[12.005002],[29.081],83.88664999999999,7.073900893980522,2020-05-17
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[66.08659],[48.5366],[0.3],[0.3],[0.],[10.516279],[26.1729],31.138016666666665,4.8744511791829215,2020-05-17
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[62.996902],[47.6969],[0.5],[0.5],[0.],[10.81191],[26.620298],26.334883333333334,4.9409048941013864,2020-05-17
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[62.1635],[48.663498],[0.70000005],[0.70000005],[0.],[12.83695],[29.9758],61.48331666666666,5.778490563744069,2020-05-17
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[63.124702],[47.1947],[1.2],[1.2],[0.],[10.408663],[25.278101],119.21036666666667,11.409205818919794,2020-05-17
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[65.014694],[47.014698],[0.8],[0.8],[0.],[9.215245],[24.607],103.01936666666667,9.29727140401733,2020-05-17
Township of Washington,"('-77.10000', '41.10000')",Township of Lewis,"('-77.10000', '41.00000')",[63.047302],[49.1873],[1.9000001],[1.9000001],[0.],[11.7564945],[27.5151],121.29486666666666,11.476836898854248,2020-05-17
Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[67.8893],[46.6493],[0.9],[0.9],[0.],[9.196219],[19.6856],118.60836666666667,11.386932718605266,2020-05-17
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[69.6623],[47.4323],[0.1],[0.1],[0.],[8.640729],[19.238201],51.62271666666666,5.515455928204306,2020-05-17
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[68.378006],[48.398],[0.],[0.],[0.],[7.63535],[19.6856],12.655933333333333,4.724125195872748,2020-05-17
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[69.5597],[49.5797],[0.],[0.],[0.],[7.63535],[19.6856],13.187216666666666,4.569427616807841,2020-05-17
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[68.6777],[49.3277],[0.1],[0.1],[0.],[7.7135963],[19.6856],13.878983333333334,4.609427074327202,2020-05-17
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[67.627396],[48.5474],[0.],[0.],[0.],[8.488818],[18.119701],15.81475,4.715870209903374,2020-05-17
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[69.6767],[49.8767],[0.],[0.],[0.],[8.71282],[21.4752],17.12755,4.548579564574408,2020-05-17
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[68.4716],[48.6716],[0.],[0.],[0.],[8.71282],[21.4752],18.031716666666668,4.710496304744384,2020-05-17
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[68.936905],[50.3069],[0.2],[0.2],[0.],[9.629499],[23.9359],16.896733333333334,4.503792451098936,2020-05-17
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[67.2926],[49.8326],[0.4],[0.4],[0.],[11.113185],[25.501799],17.19976666666667,4.574611413328655,2020-05-17
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[68.0801],[49.9001],[0.4],[0.4],[0.],[9.827536],[24.159601],18.95671666666667,4.576209705560842,2020-05-17
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[69.7811],[49.2611],[0.],[0.],[0.],[9.480236],[22.5937],19.109583333333333,4.6388928144633805,2020-05-17
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[68.],[48.2],[0.],[0.],[0.],[9.621701],[23.0411],11.547583333333334,4.748182547342067,2020-05-17
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[63.742104],[48.1721],[0.],[0.],[0.],[10.026651],[23.7122],14.145000000000001,4.760395035615417,2020-05-17
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[68.4932],[49.3232],[0.],[0.],[0.],[8.95359],[22.5937],19.62203333333333,4.634141973665041,2020-05-17
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[64.5557],[47.8157],[0.],[0.],[0.],[8.984278],[22.8174],21.649816666666666,4.8532813416403275,2020-05-17
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[68.3105],[48.9605],[0.],[0.],[0.],[8.562188],[21.4752],28.16865,4.761844336185683,2020-05-17
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[65.051605],[47.9516],[0.],[0.],[0.],[8.142803],[21.0278],18.760916666666667,4.813916075010299,2020-05-17
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[89.433495],[63.3335],[0.],[0.],[0.],[5.2795095],[15.2116],13.857783333333334,3.3023905315166218,2015-08-15
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[90.793396],[64.9634],[0.],[0.],[0.],[5.2795095],[15.2116],19.859199999999998,3.2282635997007914,2015-08-15
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[89.2166],[62.9366],[0.],[0.],[0.],[5.3781123],[16.5538],15.404166666666667,3.3352267185012945,2015-08-15
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[86.2592],[61.419197],[0.],[0.],[0.],[6.0440416],[18.790798],76.60536666666667,5.359152232086893,2015-08-15
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[89.1815],[64.3415],[0.],[0.],[0.],[5.3781123],[16.5538],83.88664999999999,5.704719211362816,2015-08-15
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[90.3047],[64.1147],[0.],[0.],[0.],[5.07163],[15.659],31.138016666666665,3.400723799707868,2015-08-15
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[87.294205],[61.1942],[0.],[0.],[0.],[5.833382],[17.896],26.334883333333334,3.5392575178533767,2015-08-15
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[86.17821],[61.2482],[0.],[0.],[0.],[5.833382],[17.896],61.48331666666666,4.497339060165302,2015-08-15
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[87.5894],[61.6694],[0.],[0.],[0.],[5.833382],[17.896],119.21036666666667,9.862244361068292,2015-08-15
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[88.8854],[63.3254],[0.],[0.],[0.],[4.8030424],[15.2116],103.01936666666667,7.631060917250079,2015-08-15
Township of Washington,"('-77.10000', '41.10000')",Township of Lewis,"('-77.10000', '41.00000')",[87.1088],[61.818798],[0.],[0.],[0.],[5.2652726],[17.2249],121.29486666666666,10.163498188917215,2015-08-15
Township of Lewis,"('-77.10000', '41.00000')",Township of Gregg,"('-76.90000', '41.10000')",[89.8763],[66.656296],[0.],[0.],[0.],[4.8030424],[15.2116],118.60836666666667,9.452048095536691,2015-08-15
Township of Gregg,"('-76.90000', '41.10000')",Township of East Chillisquaque,"('-76.80000', '41.00000')",[90.42079],[64.9508],[0.],[0.],[0.],[5.3734584],[16.5538],51.62271666666666,3.8439966515356945,2015-08-15
Township of East Chillisquaque,"('-76.80000', '41.00000')",Township of Liberty,"('-76.70000', '41.00000')",[89.2427],[64.4927],[0.],[0.],[0.],[5.3734584],[16.5538],12.655933333333333,3.222933557682873,2015-08-15
Township of Liberty,"('-76.70000', '41.00000')",Township of Valley,"('-76.60000', '41.00000')",[90.24349],[65.583496],[0.],[0.],[0.],[5.833382],[16.5538],13.187216666666666,3.1568089195929576,2015-08-15
Township of Valley,"('-76.60000', '41.00000')",Township of Hemlock,"('-76.50000', '41.00000')",[89.2481],[64.948105],[0.],[0.],[0.],[5.7032533],[17.4486],13.878983333333334,3.1984014633996734,2015-08-15
Township of Hemlock,"('-76.50000', '41.00000')",Township of Main,"('-76.40000', '41.00000')",[88.27611],[63.7061],[0.],[0.],[0.],[5.7032533],[17.4486],15.81475,3.2858180924419598,2015-08-15
Township of Main,"('-76.40000', '41.00000')",Township of Mifflin,"('-76.30000', '41.00000')",[89.2103],[65.1803],[0.],[0.],[0.],[5.8547893],[17.0012],17.12755,3.198394789840589,2015-08-15
Township of Mifflin,"('-76.30000', '41.00000')",Township of Black Creek,"('-76.20000', '41.00000')",[88.0385],[64.5485],[0.],[0.],[0.],[6.023307],[17.896],18.031716666666668,3.2429272177043793,2015-08-15
Township of Black Creek,"('-76.20000', '41.00000')",Township of Sugarloaf,"('-76.10000', '41.00000')",[88.403],[65.543],[0.],[0.],[0.],[6.023307],[17.4486],16.896733333333334,3.1749220619943865,2015-08-15
Township of Sugarloaf,"('-76.10000', '41.00000')",Township of Hazle,"('-76.00000', '41.00000')",[87.4679],[64.1579],[0.],[0.],[0.],[6.023307],[17.4486],17.19976666666667,3.263295599844769,2015-08-15
Township of Hazle,"('-76.00000', '41.00000')",Township of Dorrance,"('-76.00000', '41.10000')",[87.8612],[65.7212],[0.],[0.],[0.],[6.023307],[17.4486],18.95671666666667,3.175809857074452,2015-08-15
Township of Dorrance,"('-76.00000', '41.10000')",Nanticoke,"('-76.00000', '41.20000')",[89.0258],[67.0658],[0.],[0.],[0.],[6.023307],[17.896],19.109583333333333,3.0974084225710654,2015-08-15
Nanticoke,"('-76.00000', '41.20000')",Township of Hanover,"('-75.90000', '41.20000')",[87.125],[64.265],[0.],[0.],[0.],[6.0233064],[18.3434],11.547583333333334,3.234259118665602,2015-08-15
Township of Hanover,"('-75.90000', '41.20000')",Township of Bear Creek,"('-75.80000', '41.20000')",[84.656296],[63.056297],[0.3],[0.3],[0.],[6.7444715],[19.238201],14.145000000000001,3.3330216031957036,2015-08-15
Township of Bear Creek,"('-75.80000', '41.20000')",Township of Jenkins,"('-75.80000', '41.30000')",[88.0115],[66.501495],[0.],[0.],[0.],[6.440851],[18.3434],19.62203333333333,3.1335474466445525,2015-08-15
Township of Jenkins,"('-75.80000', '41.30000')",Pittston,"('-75.70000', '41.30000')",[84.811104],[63.5711],[0.],[0.],[0.],[6.502709],[18.790798],21.649816666666666,3.330640561500181,2015-08-15
Pittston,"('-75.70000', '41.30000')",Scranton,"('-75.70000', '41.40000')",[87.805405],[66.3854],[0.],[0.],[0.],[6.0233064],[18.3434],28.16865,3.22050793582242,2015-08-15
Scranton,"('-75.70000', '41.40000')",Dunmore,"('-75.60000', '41.40000')",[85.2341],[64.354095],[0.3],[0.3],[0.],[6.725897],[19.9093],18.760916666666667,3.2703577233930807,2015-08-15
Township of Benner,"('-77.80000', '40.90000')",Township of Spring,"('-77.70000', '40.90000')",[60.7973],[37.8473],[4.4],[4.4],[0.],[13.849542],[34.4498],13.857783333333334,7.143952343090713,2021-04-25
Township of Spring,"('-77.70000', '40.90000')",Township of Howard,"('-77.70000', '41.00000')",[62.4479],[39.4079],[4.2],[4.2],[0.],[12.93017],[30.8706],19.859199999999998,6.723026355084536,2021-04-25
Township of Howard,"('-77.70000', '41.00000')",Township of Marion,"('-77.60000', '41.00000')",[60.7811],[38.3711],[4.2],[4.2],[0.],[12.719464],[31.318],15.404166666666667,6.982241463497614,2021-04-25
Township of Marion,"('-77.60000', '41.00000')",Township of Porter,"('-77.50000', '41.00000')",[57.151398],[35.0114],[4.2999997],[4.2999997],[0.],[13.108896],[34.8972],76.60536666666667,10.021286645868255,2021-04-25
Township of Porter,"('-77.50000', '41.00000')",Township of Logan,"('-77.40000', '41.00000')",[59.9126],[37.7726],[4.2999997],[4.2999997],[0.],[13.108896],[34.8972],83.88664999999999,9.62685169947002,2021-04-25
Township of Logan,"('-77.40000', '41.00000')",Township of Lamar,"('-77.40000', '41.10000')",[61.2266],[38.8166],[4.1],[4.1],[0.],[12.535187],[33.3313],31.138016666666665,6.993409324147946,2021-04-25
Township of Lamar,"('-77.40000', '41.10000')",Township of Wayne,"('-77.30000', '41.10000')",[58.1369],[35.816902],[4.3999996],[4.3999996],[0.],[14.021903],[34.6735],26.334883333333334,7.895088990244256,2021-04-25
Township of Wayne,"('-77.30000', '41.10000')",Township of Miles,"('-77.30000', '41.00000')",[57.3935],[35.3435],[4.5000005],[4.5000005],[0.],[14.828459],[35.5683],61.48331666666666,9.038277145224269,2021-04-25
Township of Miles,"('-77.30000', '41.00000')",Township of Limestone,"('-77.20000', '41.10000')",[58.9847],[36.6647],[4.2],[4.2],[0.],[13.914429],[34.0024],119.21036666666667,13.945075258052096,2021-04-25
Township of Limestone,"('-77.20000', '41.10000')",Township of Washington,"('-77.10000', '41.10000')",[61.0547],[39.0047],[3.8],[3.8],[0.],[13.302158],[34.4498],103.01936666666667,11.099079705106224,2021-04-25
