Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[57.7319],[41.621902],[0.3],[0.3],[0.],[6.3979764],[15.2116],17.08745,5.91736466202016,2023-11-04
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[79.8188],[58.9388],[0.],[0.],[0.],[5.733881],[11.184999],9.85895,3.6122815700949844,2010-07-11
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[79.723404],[58.3034],[0.],[0.],[0.],[5.733881],[11.184999],9.770199999999999,3.6638041861301613,2010-07-11
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[78.6488],[57.4988],[0.],[0.],[0.],[5.447451],[11.184999],13.312683333333332,3.740934581978733,2010-07-11
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[78.3662],[58.6562],[0.],[0.],[0.],[5.447451],[11.184999],12.11125,3.6406248357179045,2010-07-11
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[79.2491],[58.5491],[0.],[0.],[0.],[5.217536],[11.8561],18.4757,3.677124775476183,2010-07-11
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[78.135796],[58.425804],[0.],[0.],[0.],[5.217536],[11.8561],13.793766666666667,3.66491435345686,2010-07-11
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[78.2555],[59.0855],[0.],[0.],[0.],[5.447451],[11.184999],16.769283333333334,3.6244381278293876,2010-07-11
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[77.7983],[58.268303],[0.],[0.],[0.],[4.501876],[12.079801],23.40515,3.7368885276734343,2010-07-11
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[74.804],[55.724],[0.],[0.],[0.],[4.220763],[11.8561],37.144800000000004,4.154244592984195,2010-07-11
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[77.9135],[57.3935],[0.],[0.],[0.],[4.440318],[12.974601],37.88881666666667,4.019907918458536,2010-07-11
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[79.934006],[57.253998],[0.],[0.],[0.],[5.2223296],[15.2116],17.08745,3.7782224861612304,2010-07-11
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[83.8688],[62.088802],[4.],[4.],[0.],[6.362683],[14.5405],9.85895,3.525869588582672,2012-05-27
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[83.863396],[62.3534],[4.],[4.],[0.],[6.362683],[14.5405],9.770199999999999,3.5064365813111005,2012-05-27
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[82.6988],[61.7288],[7.7999997],[7.7999997],[0.],[6.2994494],[14.093101],13.312683333333332,3.7050327454811494,2012-05-27
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[82.2362],[61.9862],[7.7999997],[7.7999997],[0.],[6.2994494],[14.093101],12.11125,3.681463939755004,2012-05-27
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[83.0291],[63.1391],[9.9],[9.9],[0.],[6.299449],[14.5405],18.4757,3.700095324476728,2012-05-27
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[81.735794],[62.5658],[9.9],[9.9],[0.],[6.299449],[14.5405],13.793766666666667,3.7209905188690686,2012-05-27
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[81.765495],[62.2355],[7.7999997],[7.7999997],[0.],[6.2994494],[14.093101],16.769283333333334,3.680859204106651,2012-05-27
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[81.2183],[62.5883],[13.5],[13.5],[0.],[6.1872363],[14.5405],23.40515,3.911641731439077,2012-05-27
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[78.224],[60.764],[9.200001],[9.200001],[0.],[6.409698],[15.4353],37.144800000000004,4.089908859118207,2012-05-27
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[80.7935],[64.2335],[12.],[12.],[0.],[6.23156],[15.659],37.88881666666667,3.9415616464477363,2012-05-27
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[81.914],[65.714005],[15.1],[15.1],[0.],[6.2154794],[16.1064],17.08745,3.691100644233539,2012-05-27
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[63.2273],[45.7673],[5.9],[5.9],[0.],[16.8073],[47.8718],9.85895,5.44126859818398,2020-01-11
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[63.3704],[45.7304],[5.9000006],[5.9000006],[0.],[16.627697],[45.6348],9.770199999999999,5.447408575047895,2020-01-11
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[63.2228],[44.3228],[6.8999996],[6.8999996],[0.],[15.844847],[44.0689],13.312683333333332,5.76880113648841,2020-01-11
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[63.3164],[44.416397],[6.8999996],[6.8999996],[0.],[15.844847],[44.0689],12.11125,5.747316084409715,2020-01-11
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[63.240803],[45.5108],[6.4000006],[6.4000006],[0.],[13.885627],[42.9504],18.4757,5.547371150513421,2020-01-11
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[62.538803],[44.8088],[6.4000006],[6.4000006],[0.],[13.885627],[42.9504],13.793766666666667,5.650542100240009,2020-01-11
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[63.072502],[43.6325],[7.3],[7.3],[0.],[15.311606],[44.0689],16.769283333333334,5.941667563840912,2020-01-11
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[61.809803],[44.2598],[5.6000004],[5.6000004],[0.],[14.79129],[43.8452],23.40515,5.76413799364975,2020-01-11
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[59.5481],[39.8381],[5.1000004],[5.1000004],[0.],[14.179829],[41.6082],37.144800000000004,6.8966870970518945,2020-01-11
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[61.5848],[36.3848],[5.7],[5.7],[0.],[14.318547],[36.239403],37.88881666666667,7.982030452875764,2020-01-11
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[62.951897],[40.0919],[5.3999996],[5.3999996],[0.],[15.213245],[35.792],17.08745,6.61425678349421,2020-01-11
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[71.1788],[52.4588],[4.6000004],[4.6000004],[0.],[7.0029173],[22.1463],9.85895,4.434974084065264,2015-05-06
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[71.2634],[52.9034],[4.6000004],[4.6000004],[0.],[7.0029173],[22.1463],9.770199999999999,4.384195095599577,2015-05-06
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[70.2788],[52.4588],[4.6],[4.6],[0.],[6.729616],[24.159601],13.312683333333332,4.444288867907985,2015-05-06
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[69.9962],[52.8062],[4.6],[4.6],[0.],[6.729616],[24.159601],12.11125,4.4008679539310815,2015-05-06
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[71.9591],[52.8791],[4.6],[4.6],[0.],[7.409166],[22.8174],18.4757,4.420418509344567,2015-05-06
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[70.845795],[52.3058],[4.6],[4.6],[0.],[7.409166],[22.8174],13.793766666666667,4.4636646350103515,2015-05-06
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[69.7055],[52.8755],[4.6],[4.6],[0.],[6.729616],[24.159601],16.769283333333334,4.4114016780343,2015-05-06
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[70.5083],[52.4183],[5.7000003],[5.7000003],[0.],[7.02076],[25.0544],23.40515,4.561185870264168,2015-05-06
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[64.004],[51.584],[8.300001],[8.300001],[0.],[6.366614],[24.383299],37.144800000000004,4.979441545590521,2015-05-06
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[70.1735],[52.8035],[3.7999997],[3.7999997],[0.],[6.891267],[22.1463],37.88881666666667,4.637783754090379,2015-05-06
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[70.034004],[54.014],[2.7],[2.7],[0.],[6.7703905],[21.9226],17.08745,4.202944438178103,2015-05-06
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[36.3173],[32.4473],[1.3000001],[0.5],[0.56],[17.540134],[38.2527],9.85895,8.915999768969,2019-11-28
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[36.5504],[32.8604],[1.2],[0.4],[0.56],[17.261177],[38.029],9.770199999999999,8.711150406346787,2019-11-28
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[35.8628],[32.2628],[1.4000001],[0.3],[0.77],[16.627697],[37.581596],13.312683333333332,9.025170863899339,2019-11-28
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[35.956398],[32.3564],[1.4000001],[0.3],[0.77],[16.627697],[37.581596],12.11125,8.975451031294963,2019-11-28
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[36.9608],[33.3608],[1.2000002],[0.2],[0.7],[16.778992],[38.7001],18.4757,8.519675335508314,2019-11-28
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[36.2588],[32.6588],[1.2000002],[0.2],[0.7],[16.778992],[38.7001],13.793766666666667,8.816379270455144,2019-11-28
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[36.1625],[32.5625],[1.4000001],[0.3],[0.77],[16.342354],[36.6868],16.769283333333334,8.894295373898956,2019-11-28
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[36.2498],[32.6498],[1.3000002],[0.2],[0.77],[17.757046],[38.7001],23.40515,8.889276312615603,2019-11-28
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[34.2581],[30.2981],[1.2],[0.1],[0.77],[19.2395],[47.4244],37.144800000000004,10.343927062615439,2019-11-28
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[37.2848],[33.2348],[1.],[0.2],[0.56],[19.019762],[43.3978],37.88881666666667,8.802445782845135,2019-11-28
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[38.9219],[34.6019],[0.9000001],[0.5],[0.28],[21.346653],[44.9637],17.08745,7.974890581966875,2019-11-28
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[33.617302],[18.5873],[0.],[0.],[0.],[11.358147],[27.291399],9.85895,35.32227510764976,2018-04-08
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[33.6704],[13.420401],[0.],[0.],[0.],[11.285216],[26.3966],9.770199999999999,-279.49620453949484,2018-04-08
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[32.9828],[17.6828],[0.],[0.],[0.],[11.548208],[28.8573],13.312683333333332,44.00496006917652,2018-04-08
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[33.0764],[17.776402],[0.],[0.],[0.],[11.548208],[28.8573],12.11125,42.9108899501691,2018-04-08
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[33.6308],[17.7908],[0.],[0.],[0.],[12.125282],[28.8573],18.4757,42.775729260070904,2018-04-08
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[32.9288],[17.0888],[0.],[0.],[0.],[12.125282],[28.8573],13.793766666666667,52.46593011504111,2018-04-08
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[33.4625],[17.8025],[0.],[0.],[0.],[11.602247],[29.3047],16.769283333333334,42.63481792189161,2018-04-08
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[31.2998],[16.809803],[0.],[0.],[0.],[11.320634],[27.5151],23.40515,57.73267263324165,2018-04-08
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[31.1081],[5.638098],[0.],[0.],[0.],[12.319758],[31.9891],37.144800000000004,-19.101995121075664,2018-04-08
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[33.8648],[18.6548],[0.],[0.],[0.],[12.624689],[27.738798],37.88881666666667,35.08941112281378,2018-04-08
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[35.0519],[19.7519],[0.],[0.],[0.],[13.015034],[27.738798],17.08745,28.197511796472583,2018-04-08
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[63.4073],[41.7173],[0.],[0.],[0.],[7.7233214],[18.3434],9.85895,5.852104015631612,2017-10-18
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[63.6404],[41.8604],[0.],[0.],[0.],[7.6451745],[17.4486],9.770199999999999,5.821904299901394,2017-10-18
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[63.402798],[41.5328],[0.],[0.],[0.],[7.546353],[17.4486],13.312683333333332,5.900585250613642,2017-10-18
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[63.4964],[41.6264],[0.],[0.],[0.],[7.546353],[17.4486],12.11125,5.876865337710391,2017-10-18
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[64.3208],[42.090797],[0.],[0.],[0.],[7.1618943],[16.5538],18.4757,5.807700807751563,2017-10-18
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[63.618797],[41.3888],[0.],[0.],[0.],[7.1618943],[16.5538],13.793766666666667,5.933211132259699,2017-10-18
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[63.9725],[41.7425],[0.],[0.],[0.],[7.6517167],[17.4486],16.769283333333334,5.870681055779745,2017-10-18
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[64.0598],[41.9198],[0.],[0.],[0.],[7.927948],[15.8827],23.40515,5.879719109692751,2017-10-18
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[62.6981],[40.558098],[0.],[0.],[0.],[7.6517167],[18.119701],37.144800000000004,6.371421483998117,2017-10-18
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[65.9048],[41.8748],[0.],[0.],[0.],[6.2395864],[14.764199],37.88881666666667,6.09833055330642,2017-10-18
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[67.1819],[42.8819],[0.],[0.],[0.],[6.502709],[14.764199],17.08745,5.641953057082692,2017-10-18
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[78.1088],[59.478798],[0.2],[0.2],[0.],[7.9939504],[15.4353],9.85895,3.577394171535885,2010-05-29
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[78.1034],[59.7434],[0.2],[0.2],[0.],[7.9939504],[15.4353],9.770199999999999,3.5565642525303067,2010-05-29
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[77.2988],[59.3888],[0.3],[0.3],[0.],[8.2769],[15.659],13.312683333333332,3.5977532946481756,2010-05-29
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[77.3762],[59.826202],[0.3],[0.3],[0.],[8.2769],[15.659],12.11125,3.5597882320307384,2010-05-29
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[77.8991],[60.2591],[0.4],[0.4],[0.],[7.5031257],[15.4353],18.4757,3.5582656127500654,2010-05-29
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[77.1458],[59.8658],[0.4],[0.4],[0.],[7.5031257],[15.4353],13.793766666666667,3.566126509761148,2010-05-29
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[77.445496],[60.2555],[0.3],[0.3],[0.],[8.2769],[15.659],16.769283333333334,3.545225503801422,2010-05-29
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[77.0783],[60.2483],[0.5],[0.5],[0.],[7.8135056],[15.8827],23.40515,3.5996769748711777,2010-05-29
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[75.434],[58.154],[0.6],[0.6],[0.],[8.164283],[16.1064],37.144800000000004,3.965023704146564,2010-05-29
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[77.4635],[61.0835],[0.6],[0.6],[0.],[7.3583355],[15.8827],37.88881666666667,3.750263767914811,2010-05-29
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[78.673996],[61.213997],[1.],[1.],[0.],[5.4152036],[15.2116],17.08745,3.5022141230105115,2010-05-29
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[57.9488],[49.1288],[13.700001],[13.700001],[0.],[19.0145],[56.1487],9.85895,5.3209679417887985,2013-11-01
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[58.123398],[49.3934],[13.700001],[13.700001],[0.],[19.0145],[56.1487],9.770199999999999,5.28106471163357,2013-11-01
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[57.4988],[48.7688],[13.3],[13.3],[0.],[18.322927],[55.253902],13.312683333333332,5.364592079421801,2013-11-01
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[58.026203],[48.7562],[13.3],[13.3],[0.],[18.322927],[55.253902],12.11125,5.3627461660631734,2013-11-01
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[58.9091],[49.4591],[12.3],[12.3],[0.],[17.762682],[54.135403],18.4757,5.233712978316124,2013-11-01
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[58.0658],[48.7058],[12.3],[12.3],[0.],[17.762682],[54.135403],13.793766666666667,5.324126524418276,2013-11-01
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[58.095497],[49.095497],[13.3],[13.3],[0.],[18.322927],[55.253902],16.769283333333334,5.329380647430321,2013-11-01
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[57.9083],[48.8183],[11.5],[11.5],[0.],[16.790916],[53.688],23.40515,5.32462616685002,2013-11-01
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[56.174],[46.994],[11.2],[11.2],[0.],[17.311836],[54.8065],37.144800000000004,5.792590934062005,2013-11-01
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[58.9235],[49.023502],[9.999999],[9.999999],[0.],[17.201643],[53.016903],37.88881666666667,5.426036007946135,2013-11-01
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[60.674],[49.064],[5.7999997],[5.7999997],[0.],[16.311703],[53.4643],17.08745,4.9507685211071335,2013-11-01
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[37.7573],[23.6273],[0.],[0.],[0.],[6.847559],[14.764199],9.85895,16.834526307306362,2021-01-10
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[36.0104],[19.9904],[0.],[0.],[0.],[6.142592],[14.3168],9.770199999999999,27.050467610187745,2021-01-10
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[35.4128],[21.6428],[0.],[0.],[0.],[6.502709],[15.2116],13.312683333333332,21.213115660490693,2021-01-10
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[35.5064],[21.7364],[0.],[0.],[0.],[6.502709],[15.2116],12.11125,20.952879565151516,2021-01-10
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[35.7908],[17.2508],[0.],[0.],[0.],[6.8035703],[16.330101],18.4757,49.87458721925678,2021-01-10
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[35.0888],[16.5488],[0.],[0.],[0.],[6.8035703],[16.330101],13.793766666666667,63.57771910795604,2021-01-10
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[35.4425],[21.2225],[0.],[0.],[0.],[6.673612],[16.330101],16.769283333333334,22.46117207754783,2021-01-10
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[34.8998],[19.9598],[0.],[0.],[0.],[7.327669],[17.4486],23.40515,27.25950216203667,2021-01-10
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[32.9081],[14.008099],[0.],[0.],[0.],[9.440564],[23.2648],37.144800000000004,20003.723306303094,2021-01-10
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[37.464798],[22.4348],[0.],[0.],[0.],[9.556468],[21.0278],37.88881666666667,19.49277780443649,2021-01-10
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[38.7419],[23.1719],[0.],[0.],[0.],[8.385021],[18.790798],17.08745,17.695547846571525,2021-01-10
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[59.2088],[41.478798],[7.8999996],[7.8999996],[0.],[11.015947],[27.9625],9.85895,6.4203232264231165,2010-05-13
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[58.8434],[41.8334],[7.8999996],[7.8999996],[0.],[11.015947],[27.9625],9.770199999999999,6.338441928938193,2010-05-13
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[57.5888],[41.2088],[6.1],[6.1],[0.],[11.320634],[29.081],13.312683333333332,6.374195455454988,2010-05-13
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[57.1262],[41.2862],[6.1],[6.1],[0.],[11.320634],[29.081],12.11125,6.352377073821887,2010-05-13
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[57.829098],[42.439102],[5.4],[5.4],[0.],[11.108682],[29.3047],18.4757,6.078852900975894,2010-05-13
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[56.4458],[41.6858],[5.4],[5.4],[0.],[11.108682],[29.3047],13.793766666666667,6.22084286119505,2010-05-13
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[56.7455],[41.4455],[6.1],[6.1],[0.],[11.320634],[29.081],16.769283333333334,6.333937757794863,2010-05-13
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[56.0183],[41.7083],[3.5],[3.5],[0.],[11.126686],[30.8706],23.40515,6.151377172455927,2010-05-13
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[54.644],[39.524],[3.3000002],[3.3000002],[0.],[10.821161],[32.660202],37.144800000000004,6.851277204454698,2010-05-13
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[54.7835],[42.2735],[2.6000001],[2.6000001],[0.],[10.804965],[31.7654],37.88881666666667,6.181903276537377,2010-05-13
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[56.264],[42.944],[0.6],[0.6],[0.],[9.766241],[32.660202],17.08745,5.667232256008867,2010-05-13
Township of Monroe,"('-79.40000', '41.20000')",Township of Clarion,"('-79.30000', '41.20000')",[34.9673],[23.4473],[0.1],[0.],[0.07],[9.344664],[18.5671],9.85895,17.17418861014228,2018-12-12
Township of Clarion,"('-79.30000', '41.20000')",Township of Union,"('-79.20000', '41.20000')",[35.0204],[23.5904],[0.1],[0.],[0.07],[9.398062],[19.238201],9.770199999999999,16.917859232486997,2018-12-12
Township of Union,"('-79.20000', '41.20000')",Township of Eldred,"('-79.10000', '41.20000')",[34.3328],[24.2528],[0.1],[0.],[0.07],[9.398062],[19.461899],13.312683333333332,15.834811770368526,2018-12-12
Township of Eldred,"('-79.10000', '41.20000')",Township of Warsaw,"('-79.00000', '41.20000')",[34.4264],[24.346401],[0.1],[0.],[0.07],[9.398062],[19.461899],12.11125,15.687924678091933,2018-12-12
Township of Warsaw,"('-79.00000', '41.20000')",Township of Knox,"('-79.00000', '41.10000')",[35.700798],[25.5308],[0.1],[0.],[0.07],[9.36606],[19.238201],18.4757,14.105626875134044,2018-12-12
Township of Knox,"('-79.00000', '41.10000')",Township of Winslow,"('-78.90000', '41.10000')",[34.9988],[24.8288],[0.1],[0.],[0.07],[9.36606],[19.238201],13.793766666666667,14.995113418991652,2018-12-12
Township of Winslow,"('-78.90000', '41.10000')",Township of Washington,"('-78.90000', '41.20000')",[34.7225],[25.002499],[0.1],[0.],[0.07],[9.196219],[19.0145],16.769283333333334,14.77155320026098,2018-12-12
Township of Washington,"('-78.90000', '41.20000')",Sandy,"('-78.80000', '41.10000')",[35.2598],[25.4498],[0.1],[0.],[0.07],[10.14326],[20.8041],23.40515,14.241824187436581,2018-12-12
Sandy,"('-78.80000', '41.10000')",Township of Pine,"('-78.50000', '41.10000')",[32.8181],[23.9981],[0.],[0.],[0.],[8.880636],[22.1463],37.144800000000004,16.474665168703275,2018-12-12
Township of Pine,"('-78.50000', '41.10000')",Township of Pike,"('-78.50000', '41.00000')",[36.1148],[26.664799],[0.],[0.],[0.],[8.77292],[20.3567],37.88881666666667,13.077990005822146,2018-12-12
Township of Pike,"('-78.50000', '41.00000')",Township of Lawrence,"('-78.40000', '41.00000')",[37.3919],[27.7619],[0.],[0.],[0.],[9.480236],[19.461899],17.08745,11.804534359025658,2018-12-12
