Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[40.0946],[24.0746],[0.],[0.],[0.],[8.249648],[19.9093],95.13781666666667,19.58114860146696,2013-02-25
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[43.3121],[26.0321],[0.],[0.],[0.],[7.2831445],[17.896],95.87361666666668,17.039183976155904,2013-02-25
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[41.9486],[25.5686],[0.],[0.],[0.],[7.2831445],[17.896],35.41916666666667,14.242067241250188,2013-02-25
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[43.6928],[27.0428],[0.],[0.],[0.],[7.2831445],[17.6723],9.723733333333334,12.427752112439808,2013-02-25
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[42.6155],[26.2355],[0.],[0.],[0.],[7.2831445],[17.6723],31.15263333333333,13.408515462818666,2013-02-25
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[43.682],[27.122002],[0.],[0.],[0.],[7.2831445],[17.6723],42.160666666666664,12.728890445755063,2013-02-25
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[43.889],[27.418999],[0.],[0.],[0.],[7.2831445],[17.6723],18.337783333333334,12.112303032670166,2013-02-25
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[44.3264],[27.6764],[0.],[0.],[0.],[7.4495792],[17.2249],15.773266666666666,11.871694218657641,2013-02-25
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[43.0565],[25.956501],[0.],[0.],[0.],[7.4495792],[17.2249],15.1082,13.572660356606919,2013-02-25
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[43.0349],[26.3849],[0.],[0.],[0.],[7.436133],[18.5671],23.95535,13.162876265388833,2013-02-25
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[44.8754],[27.235401],[0.],[0.],[0.],[7.436133],[16.330101],30.12773333333333,12.393621382633135,2013-02-25
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[40.685],[24.125],[0.],[0.],[0.],[7.436133],[18.5671],45.8426,16.481151404518293,2013-02-25
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[44.8637],[27.6737],[0.],[0.],[0.],[7.599218],[17.896],34.86676666666666,12.076222772466544,2013-02-25
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[45.0167],[28.0967],[0.],[0.],[0.],[7.9342575],[17.0012],48.877433333333336,12.064789336981475,2013-02-25
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[44.9897],[27.3497],[0.],[0.],[0.],[7.9342575],[17.0012],30.964499999999997,12.30070794926575,2013-02-25
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[44.8727],[27.5027],[0.],[0.],[0.],[7.9342575],[17.0012],10.15355,12.005593594735108,2013-02-25
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[44.7242],[27.8042],[0.],[0.],[0.],[8.081115],[16.330101],13.86005,11.754185521645313,2013-02-25
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[44.6108],[27.8708],[0.],[0.],[0.],[8.081115],[16.330101],12.785766666666666,11.694169179089172,2013-02-25
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[44.3687],[27.8987],[0.],[0.],[0.],[8.081115],[16.330101],14.827083333333333,11.678139749265792,2013-02-25
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[44.8097],[27.6197],[0.],[0.],[0.],[8.081115],[16.330101],18.154666666666667,11.933329950015743,2013-02-25
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[62.306602],[40.5266],[15.5],[15.5],[0.],[9.26939],[22.1463],17.282500000000002,7.1927868501252705,2012-04-14
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[62.4983],[40.2683],[14.6],[14.6],[0.],[9.059159],[21.4752],17.204633333333334,7.2010958218270815,2012-04-14
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[63.0716],[40.751602],[14.6],[14.6],[0.],[9.059159],[21.4752],24.057333333333336,7.121471186441788,2012-04-14
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[62.905098],[41.3051],[16.800001],[16.800001],[0.],[9.691658],[23.0411],22.594266666666666,7.110755712688408,2012-04-14
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[62.1959],[40.4159],[16.7],[16.7],[0.],[9.906147],[23.4885],13.800083333333333,7.28902869781091,2012-04-14
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[64.100296],[42.1403],[16.7],[16.7],[0.],[9.906147],[23.4885],20.875966666666667,6.881796428961212,2012-04-14
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[62.745796],[39.9758],[14.4],[14.4],[0.],[10.263418],[27.5151],17.133216666666666,7.2675700402044106,2012-04-14
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[62.070797],[39.2108],[14.4],[14.4],[0.],[10.263418],[27.5151],16.380366666666667,7.48328130527785,2012-04-14
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[61.3328],[34.4228],[12.3],[12.3],[0.],[10.292631],[26.620298],32.489133333333335,9.205112586509891,2012-04-14
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[62.434402],[35.8844],[14.200001],[14.200001],[0.],[10.774819],[26.844],38.85316666666667,8.877385917928006,2012-04-14
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[62.853798],[35.9438],[14.200001],[14.200001],[0.],[10.774819],[26.844],14.838283333333333,8.569708266304433,2012-04-14
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[62.830395],[34.0304],[14.200001],[14.200001],[0.],[10.774819],[26.844],27.09345,9.478956930701925,2012-04-14
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[61.508297],[32.7083],[14.200001],[14.200001],[0.],[10.774819],[26.844],23.512816666666666,10.103852679891146,2012-04-14
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[67.043304],[35.7233],[9.9],[9.9],[0.],[8.225348],[20.3567],37.590900000000005,8.558292456310536,2012-04-14
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[67.6958],[37.1858],[11.5],[11.5],[0.],[8.724299],[22.369999],29.433333333333334,8.024102531029374,2012-04-14
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[68.5535],[36.1535],[11.5],[11.5],[0.],[8.724299],[22.369999],36.60733333333334,8.50804126864853,2012-04-14
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[65.4746],[34.6046],[11.599999],[11.599999],[0.],[9.496058],[23.4885],95.13781666666667,12.376794406428942,2012-04-14
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[69.8621],[38.4521],[11.4],[11.4],[0.],[8.503543],[21.0278],95.87361666666668,11.039590776746918,2012-04-14
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[67.778595],[37.8086],[11.4],[11.4],[0.],[8.503543],[21.0278],35.41916666666667,7.90478079340382,2012-04-14
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[69.7028],[40.4528],[9.9],[9.9],[0.],[8.133579],[21.2515],9.723733333333334,6.8048749803701565,2012-04-14
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[68.1755],[39.1955],[9.9],[9.9],[0.],[8.133579],[21.2515],31.15263333333333,7.305342886860209,2012-04-14
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[69.332],[40.802002],[9.9],[9.9],[0.],[8.133579],[21.2515],42.160666666666664,7.092413275238344,2012-04-14
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[69.629],[41.369],[9.9],[9.9],[0.],[8.133579],[21.2515],18.337783333333334,6.610074540054363,2012-04-14
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[70.0664],[41.8964],[8.],[8.],[0.],[8.105845],[21.4752],15.773266666666666,6.349867590549094,2012-04-14
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[68.8865],[40.2665],[8.],[8.],[0.],[8.105845],[21.4752],15.1082,6.739324974128543,2012-04-14
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[68.5949],[39.0749],[6.3],[6.3],[0.],[8.191819],[22.1463],23.95535,6.995319183821442,2012-04-14
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[70.7054],[41.365402],[4.8],[4.8],[0.],[8.249648],[21.9226],30.12773333333333,6.389331267440662,2012-04-14
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[66.155],[37.085],[6.3],[6.3],[0.],[8.191819],[22.1463],45.8426,7.989923647005151,2012-04-14
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[70.5137],[41.263702],[5.3],[5.3],[0.],[8.142803],[21.6989],34.86676666666666,6.52054375731503,2012-04-14
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[70.7567],[42.3167],[3.2],[3.2],[0.],[8.2799225],[21.4752],48.877433333333336,6.497157716539684,2012-04-14
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[70.9097],[41.299698],[3.2],[3.2],[0.],[8.2799225],[21.4752],30.964499999999997,6.310727588079922,2012-04-14
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[70.8827],[41.1827],[3.2],[3.2],[0.],[8.2799225],[21.4752],10.15355,6.179565942004044,2012-04-14
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[70.7342],[41.2142],[1.2],[1.2],[0.],[8.249648],[20.8041],13.86005,6.050771307755866,2012-04-14
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[70.8008],[41.3708],[1.2],[1.2],[0.],[8.249648],[20.8041],12.785766666666666,6.012590702699569,2012-04-14
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[70.6487],[42.2987],[1.2],[1.2],[0.],[8.249648],[20.8041],14.827083333333333,5.823347496911827,2012-04-14
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[70.8197],[41.9297],[1.2],[1.2],[0.],[8.249648],[20.8041],18.154666666666667,5.916408750305283,2012-04-14
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[70.0898],[40.839798],[0.],[0.],[0.],[7.4663534],[13.422],17.282500000000002,6.069747892505325,2022-10-23
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[69.9728],[40.7228],[0.],[0.],[0.],[7.4663534],[13.422],17.204633333333334,6.09575965851757,2022-10-23
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[70.2446],[43.7846],[0.],[0.],[0.],[8.503543],[14.5405],24.057333333333336,5.522440552292533,2022-10-23
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[69.9998],[41.6498],[0.],[0.],[0.],[8.204028],[13.869399],22.594266666666666,5.929306204379816,2022-10-23
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[68.5859],[40.9559],[0.],[0.],[0.],[7.519781],[12.3035],13.800083333333333,6.02822428375946,2022-10-23
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[70.1267],[44.7467],[0.],[0.],[0.],[8.7357645],[17.6723],20.875966666666667,5.325567481852821,2022-10-23
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[68.4059],[45.4559],[0.],[0.],[0.],[9.650264],[20.3567],17.133216666666666,5.18321157332514,2022-10-23
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[66.4187],[44.0987],[0.],[0.],[0.],[10.459022],[23.7122],16.380366666666667,5.411625069515956,2022-10-23
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[61.0907],[37.2407],[0.],[0.],[0.],[9.028728],[20.8041],32.489133333333335,7.159248530406879,2022-10-23
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[63.056297],[39.2063],[0.],[0.],[0.],[9.028728],[20.8041],38.85316666666667,6.73386204470722,2022-10-23
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[62.6072],[39.3872],[0.],[0.],[0.],[9.556468],[17.6723],14.838283333333333,6.403588565468693,2022-10-23
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[62.1608],[41.1908],[0.],[0.],[0.],[8.686937],[18.5671],27.09345,6.073087058401397,2022-10-23
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[60.8387],[39.8687],[0.],[0.],[0.],[8.686937],[18.5671],23.512816666666666,6.340751506507472,2022-10-23
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[65.5259],[38.5259],[0.],[0.],[0.],[5.447451],[12.5272],37.590900000000005,6.885806696713257,2022-10-23
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[65.795],[38.795002],[0.],[0.],[0.],[5.447451],[12.5272],29.433333333333334,6.67785387032978,2022-10-23
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[66.227905],[39.2279],[0.],[0.],[0.],[5.447451],[12.5272],36.60733333333334,6.682498843057492,2022-10-23
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[61.723396],[36.5234],[0.],[0.],[0.],[6.5219193],[11.6324],95.13781666666667,10.693626058088297,2022-10-23
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[64.2452],[42.3752],[0.],[0.],[0.],[4.7453933],[11.184999],95.87361666666668,9.284412080357718,2022-10-23
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[62.8646],[40.9946],[0.],[0.],[0.],[4.7453933],[11.184999],35.41916666666667,6.239844418526945,2022-10-23
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[64.2569],[41.6669],[0.],[0.],[0.],[5.027032],[11.6324],9.723733333333334,5.862479268833751,2022-10-23
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[63.6899],[41.6399],[0.],[0.],[0.],[4.302955],[12.750899],31.15263333333333,6.0294460747020615,2022-10-23
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[64.2371],[41.017097],[0.],[0.],[0.],[4.6709933],[10.9613],42.160666666666664,6.379415949819097,2022-10-23
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[64.3073],[38.027298],[0.],[0.],[0.],[4.9669466],[11.6324],18.337783333333334,6.782198439470522,2022-10-23
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[64.0364],[40.456398],[0.2],[0.2],[0.],[4.9214],[13.422],15.773266666666666,6.163360960082628,2022-10-23
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[62.5091],[40.6391],[1.5],[1.5],[0.],[5.0020843],[12.974601],15.1082,6.206187463418305,2022-10-23
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[63.108498],[40.1585],[0.2],[0.2],[0.],[4.703023],[12.079801],23.95535,6.289208373819194,2022-10-23
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[64.2524],[42.3824],[1.5],[1.5],[0.],[5.0020843],[12.974601],30.12773333333333,5.956612196855397,2022-10-23
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[60.8972],[37.9472],[0.2],[0.2],[0.],[4.703023],[12.079801],45.8426,7.261067000075883,2022-10-23
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[64.3865],[41.2565],[4.9],[4.9],[0.],[5.3874097],[12.3035],34.86676666666666,6.495790575616245,2022-10-23
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[64.2227],[40.0127],[6.7],[6.7],[0.],[5.8547893],[11.4087],48.877433333333336,7.264085680986566,2022-10-23
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[63.964397],[39.844402],[4.4],[4.4],[0.],[5.0469017],[9.8428],30.964499999999997,6.740335907915844,2022-10-23
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[64.0346],[39.9146],[4.4],[4.4],[0.],[5.0469017],[9.8428],10.15355,6.564915323996393,2022-10-23
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[63.6044],[40.6544],[3.7],[3.7],[0.],[4.112674],[9.8428],13.86005,6.346286872060115,2022-10-23
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[63.040997],[41.981],[2.2],[2.2],[0.],[5.0617533],[10.0665],12.785766666666666,5.946125984633355,2022-10-23
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[62.955498],[41.6255],[2.5],[2.5],[0.],[6.219504],[11.6324],14.827083333333333,6.049414275985101,2022-10-23
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[64.816696],[42.4067],[3.4],[3.4],[0.],[5.80328],[10.9613],18.154666666666667,5.957116436401414,2022-10-23
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[79.8566],[61.5866],[2.1],[2.1],[0.],[7.651717],[25.278101],17.282500000000002,3.517688683589769,2012-05-04
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[79.5983],[61.6883],[1.3],[1.3],[0.],[7.436133],[25.7255],17.204633333333334,3.4796491610509745,2012-05-04
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[79.6316],[62.3516],[1.3],[1.3],[0.],[7.436133],[25.7255],24.057333333333336,3.4822413806251946,2012-05-04
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[79.01511],[62.0051],[1.2],[1.2],[0.],[7.8804655],[24.8307],22.594266666666666,3.4899491584521947,2012-05-04
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[77.855896],[60.845898],[0.9],[0.9],[0.],[7.8038926],[25.949202],13.800083333333333,3.511136326710438,2012-05-04
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[78.7703],[62.480297],[0.9],[0.9],[0.],[7.8038926],[25.949202],20.875966666666667,3.431688726671585,2012-05-04
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[76.9658],[61.215797],[4.2],[4.2],[0.],[8.594274],[26.3966],17.133216666666666,3.6243149963313432,2012-05-04
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[76.0208],[60.8108],[4.2],[4.2],[0.],[8.594274],[26.3966],16.380366666666667,3.6515741939921456,2012-05-04
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[73.662796],[57.5528],[3.4],[3.4],[0.],[9.629499],[26.3966],32.489133333333335,4.048860558204266,2012-05-04
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[75.3944],[60.004402],[1.2],[1.2],[0.],[9.784158],[27.9625],38.85316666666667,3.87525122410841,2012-05-04
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[75.1838],[59.0738],[1.2],[1.2],[0.],[9.784158],[27.9625],14.838283333333333,3.6644470998061647,2012-05-04
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[75.3404],[59.3204],[1.2],[1.2],[0.],[9.784158],[27.9625],27.09345,3.7373993200071776,2012-05-04
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[74.0183],[57.9983],[1.2],[1.2],[0.],[9.784158],[27.9625],23.512816666666666,3.809410091414429,2012-05-04
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[79.1033],[61.3733],[1.7],[1.7],[0.],[8.325127],[23.4885],37.590900000000005,3.7647862124061184,2012-05-04
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[79.575806],[61.575798],[3.3000002],[3.3000002],[0.],[7.9058256],[26.1729],29.433333333333334,3.674225125322762,2012-05-04
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[80.1635],[61.7135],[3.3000002],[3.3000002],[0.],[7.9058256],[26.1729],36.60733333333334,3.7807957555787968,2012-05-04
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[77.1746],[58.3646],[1.4],[1.4],[0.],[9.127948],[27.738798],95.13781666666667,7.209468048659492,2012-05-04
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[81.8321],[61.492096],[2.5],[2.5],[0.],[7.1092973],[25.949202],95.87361666666668,7.081047425701932,2012-05-04
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[80.3786],[60.5786],[2.5],[2.5],[0.],[7.1092973],[25.949202],35.41916666666667,3.813246608515037,2012-05-04
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[82.3928],[62.4128],[2.8000002],[2.8000002],[0.],[6.7296157],[26.1729],9.723733333333334,3.457434304120402,2012-05-04
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[80.9555],[61.4255],[2.8000002],[2.8000002],[0.],[6.7296157],[26.1729],31.15263333333333,3.6905098884327425,2012-05-04
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[82.021996],[62.402],[2.8000002],[2.8000002],[0.],[6.7296157],[26.1729],42.160666666666664,3.83431002259786,2012-05-04
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[82.319],[62.609],[2.8000002],[2.8000002],[0.],[6.7296157],[26.1729],18.337783333333334,3.476267863529104,2012-05-04
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[82.7564],[63.0464],[3.1000001],[3.1000001],[0.],[6.5219193],[26.1729],15.773266666666666,3.4432357920401953,2012-05-04
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[81.5765],[61.5065],[3.1000001],[3.1000001],[0.],[6.5219193],[26.1729],15.1082,3.5510632283843058,2012-05-04
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[81.6449],[61.754898],[1.1],[1.1],[0.],[7.5031257],[29.081],23.95535,3.516214519237631,2012-05-04
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[83.4854],[62.9654],[3.],[3.],[0.],[7.37871],[25.949202],30.12773333333333,3.572460900151629,2012-05-04
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[79.655],[59.495],[1.1],[1.1],[0.],[7.5031257],[29.081],45.8426,4.0855036166905965,2012-05-04
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[83.5637],[62.683697],[1.4000001],[1.4000001],[0.],[7.8038926],[29.3047],34.86676666666666,3.608027080474647,2012-05-04
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[83.8967],[62.746696],[1.1],[1.1],[0.],[7.203696],[28.8573],48.877433333333336,3.936658814196366,2012-05-04
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[84.1397],[62.1797],[1.1],[1.1],[0.],[7.203696],[28.8573],30.964499999999997,3.569112824919016,2012-05-04
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[84.1127],[61.702698],[1.1],[1.1],[0.],[7.203696],[28.8573],10.15355,3.4455352646964577,2012-05-04
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[84.1442],[61.284203],[1.7],[1.7],[0.],[6.843904],[28.409899],13.86005,3.509432580372804,2012-05-04
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[84.3008],[60.9008],[1.7],[1.7],[0.],[6.843904],[28.409899],12.785766666666666,3.5343012357880226,2012-05-04
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[84.2387],[60.6587],[1.7],[1.7],[0.],[6.843904],[28.409899],14.827083333333333,3.559977975979205,2012-05-04
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[84.3197],[60.4697],[1.7],[1.7],[0.],[6.843904],[28.409899],18.154666666666667,3.5907863280617596,2012-05-04
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[77.2898],[55.8698],[1.],[1.],[0.],[17.796455],[37.581596],17.282500000000002,3.9460624918941973,2022-11-05
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[77.172806],[55.7528],[1.],[1.],[0.],[17.796455],[37.581596],17.204633333333334,3.956611134850572,2022-11-05
